admin1pcode,admin2pcode,admin3pcode,admin4pcode,admin5pcode,camp_name,activity,beneficiaries,month,project_status,cluster,delivery_modality,site
SY02,SY0203,SY020302,C1426,NA,NA,New people reached with GBV services  - GBV100,9,feb,Completed,Protection,Service delivery/support,C1426
SY02,SY0203,SY020302,C1426,NA,NA,New people reached with GBV services  - GBV100,91,feb,Completed,Protection,Service delivery/support,C1426
SY02,SY0203,SY020302,C1426,NA,NA,New people reached with GBV services  - GBV100,29,feb,Completed,Protection,Service delivery/support,C1426
SY02,SY0200,SY020004,C1139,NA,NA,New people reached with GBV services  - GBV100,12,feb,Completed,Protection,Service delivery/support,C1139
SY02,SY0200,SY020004,C1139,NA,NA,New people reached with GBV services  - GBV100,96,feb,Completed,Protection,Service delivery/support,C1139
SY02,SY0200,SY020004,C1139,NA,NA,New people reached with GBV services  - GBV100,616,feb,Completed,Protection,Service delivery/support,C1139
SY02,SY0202,SY020200,C1188,NA,NA,New people reached with GBV services  - GBV100,133,feb,Completed,Protection,Service delivery/support,C1188
SY02,SY0202,SY020200,C1188,NA,NA,New people reached with GBV services  - GBV100,235,feb,Completed,Protection,Service delivery/support,C1188
SY02,SY0202,SY020200,C1209,NA,NA,New people reached with GBV services  - GBV100,318,feb,Completed,Protection,Service delivery/support,C1209
SY02,SY0204,SY020401,C1581,NA,NA,New people reached with GBV services  - GBV100,14,feb,Completed,Protection,Service delivery/support,C1581
SY02,SY0204,SY020401,C1581,NA,NA,New people reached with GBV services  - GBV100,165,feb,Completed,Protection,Service delivery/support,C1581
SY07,SY0703,SY070301,C4129,NA,NA,New people reached with GBV services  - GBV100,420,feb,Completed,Protection,Service delivery/support,C4129
SY07,SY0703,SY070301,C4129,NA,NA,New people reached with GBV services  - GBV100,7,feb,Completed,Protection,Service delivery/support,C4129
SY02,SY0204,SY020400,C1564,NA,NA,New people reached with GBV services  - GBV100,8,feb,Completed,Protection,Service delivery/support,C1564
SY02,SY0204,SY020400,C1564,NA,NA,New people reached with GBV services  - GBV100,1,feb,Completed,Protection,Service delivery/support,C1564
SY07,SY0700,SY070005,C3943,NA,NA,Awareness raising through contact initiatives - GP2,11,jan,Completed,Protection,Service delivery/support,C3943
SY07,SY0703,SY070301,C4129,NA,NA,Awareness raising through contact initiatives - GP2,43,jan,Completed,Protection,Service delivery/support,C4129
SY07,SY0703,SY070301,C4121,NA,NA,Awareness raising through contact initiatives - GP2,22,jan,Completed,Protection,Service delivery/support,C4121
SY07,SY0703,SY070301,C4127,NA,NA,Awareness raising through contact initiatives - GP2,16,jan,Completed,Protection,Service delivery/support,C4127
SY07,SY0700,SY070005,C3949,NA,NA,Awareness raising through contact initiatives - GP2,11,jan,Completed,Protection,Service delivery/support,C3949
SY07,SY0700,SY070005,C3947,NA,NA,Awareness raising through contact initiatives - GP2,7,jan,Completed,Protection,Service delivery/support,C3947
SY07,SY0700,SY070005,C3943,NA,NA,Awareness raising through contact initiatives - GP2,4,jan,Completed,Protection,Service delivery/support,C3943
SY07,SY0703,SY070301,C4129,NA,NA,Awareness raising through contact initiatives - GP2,16,jan,Completed,Protection,Service delivery/support,C4129
SY07,SY0703,SY070301,C4121,NA,NA,Awareness raising through contact initiatives - GP2,18,jan,Completed,Protection,Service delivery/support,C4121
SY07,SY0703,SY070301,C4127,NA,NA,Awareness raising through contact initiatives - GP2,10,jan,Completed,Protection,Service delivery/support,C4127
SY07,SY0700,SY070005,C3949,NA,NA,Awareness raising through contact initiatives - GP2,4,jan,Completed,Protection,Service delivery/support,C3949
SY07,SY0700,SY070005,C3947,NA,NA,Awareness raising through contact initiatives - GP2,5,jan,Completed,Protection,Service delivery/support,C3947
SY02,SY0204,SY020401,C1609,CP001619,Kaeebeh / كعيبة,Case management and Referrals - GP5,2,jan,Completed,Protection,Service delivery/support,CP001619
SY02,SY0204,SY020400,C1564,NA,NA,Case management and Referrals - GP5,2,jan,Completed,Protection,Service delivery/support,C1564
SY02,SY0204,SY020400,C1564,NA,Yazibag / يازيباغ,Case management and Referrals - GP5,3,jan,Completed,Protection,Service delivery/support,Yazibag / يازيباغ
SY02,SY0203,SY020301,C1404,NA,NA,Case management and Referrals - GP5,1,jan,Completed,Protection,Service delivery/support,C1404
SY07,SY0704,SY070402,C4252,NA,NA,Case management and Referrals - GP5,1,jan,Completed,Protection,Service delivery/support,C4252
SY07,SY0703,SY070300,C4115,NA,NA,Case management and Referrals - GP5,1,jan,Completed,Protection,Service delivery/support,C4115
SY07,SY0703,SY070303,C4159,NA,NA,Case management and Referrals - GP5,1,jan,Completed,Protection,Service delivery/support,C4159
SY07,SY0703,SY070302,C4143,NA,NA,Case management and Referrals - GP5,8,jan,Completed,Protection,Service delivery/support,C4143
SY02,SY0204,SY020401,C1609,CP001619,Kaeebeh / كعيبة,Case management and Referrals - GP5,2,jan,Completed,Protection,Service delivery/support,CP001619
SY02,SY0204,SY020400,C1564,NA,NA,Case management and Referrals - GP5,2,jan,Completed,Protection,Service delivery/support,C1564
SY02,SY0204,SY020400,C1564,NA,Yazibag / يازيباغ,Case management and Referrals - GP5,3,jan,Completed,Protection,Service delivery/support,Yazibag / يازيباغ
SY02,SY0203,SY020301,C1404,NA,NA,Case management and Referrals - GP5,1,jan,Completed,Protection,Service delivery/support,C1404
SY07,SY0704,SY070402,C4252,NA,NA,Case management and Referrals - GP5,1,jan,Completed,Protection,Service delivery/support,C4252
SY07,SY0703,SY070300,C4115,NA,NA,Case management and Referrals - GP5,1,jan,Completed,Protection,Service delivery/support,C4115
SY07,SY0703,SY070303,C4159,NA,NA,Case management and Referrals - GP5,1,jan,Completed,Protection,Service delivery/support,C4159
SY07,SY0703,SY070302,C4143,NA,NA,Case management and Referrals - GP5,8,jan,Completed,Protection,Service delivery/support,C4143
SY07,SY0703,SY070304,C4164,NA,NA,Awareness raising through contact initiatives - GP2,135,jan,Completed,Protection,Service delivery/support,C4164
SY07,SY0705,SY070500,C4278,NA,NA,Awareness raising through contact initiatives - GP2,36,jan,Completed,Protection,Service delivery/support,C4278
SY07,SY0705,SY070500,C4268,NA,NA,Awareness raising through contact initiatives - GP2,29,jan,Completed,Protection,Service delivery/support,C4268
SY07,SY0705,SY070500,C6715,NA,NA,Awareness raising through contact initiatives - GP2,22,jan,Completed,Protection,Service delivery/support,C6715
SY07,SY0705,SY070500,C4283,NA,NA,Awareness raising through contact initiatives - GP2,20,jan,Completed,Protection,Service delivery/support,C4283
SY07,SY0705,SY070500,C4290,NA,NA,Awareness raising through contact initiatives - GP2,14,jan,Completed,Protection,Service delivery/support,C4290
SY07,SY0705,SY070500,C4271,NA,NA,Awareness raising through contact initiatives - GP2,24,jan,Completed,Protection,Service delivery/support,C4271
SY07,SY0705,SY070500,C4281,NA,NA,Awareness raising through contact initiatives - GP2,20,jan,Completed,Protection,Service delivery/support,C4281
SY07,SY0705,SY070500,C4284,NA,NA,Awareness raising through contact initiatives - GP2,27,jan,Completed,Protection,Service delivery/support,C4284
SY07,SY0700,SY070005,C3947,NA,NA,Awareness raising through contact initiatives - GP2,23,jan,Completed,Protection,Service delivery/support,C3947
SY07,SY0700,SY070005,C3941,NA,NA,Awareness raising through contact initiatives - GP2,20,jan,Completed,Protection,Service delivery/support,C3941
SY07,SY0700,SY070005,C6690,NA,NA,Awareness raising through contact initiatives - GP2,20,jan,Completed,Protection,Service delivery/support,C6690
SY07,SY0700,SY070005,C3947,NA,Hazarin / حزارين,Awareness raising through contact initiatives - GP2,11,jan,Completed,Protection,Service delivery/support,Hazarin / حزارين
SY07,SY0700,SY070005,C3947,NA,Al Mashtal(Kelly) / المشتل(كللي),Awareness raising through contact initiatives - GP2,15,jan,Completed,Protection,Service delivery/support,Al Mashtal(Kelly) / المشتل(كللي)
SY07,SY0700,SY070006,C3953,NA,NA,Awareness raising through contact initiatives - GP2,26,jan,Completed,Protection,Service delivery/support,C3953
SY07,SY0703,SY070305,C4176,NA,NA,Awareness raising through contact initiatives - GP2,16,jan,Completed,Protection,Service delivery/support,C4176
SY07,SY0704,SY070400,C4198,NA,NA,Awareness raising through contact initiatives - GP2,18,jan,Completed,Protection,Service delivery/support,C4198
SY07,SY0704,SY070400,C4199,NA,NA,Awareness raising through contact initiatives - GP2,20,jan,Completed,Protection,Service delivery/support,C4199
SY07,SY0704,SY070400,C4221,NA,NA,Awareness raising through contact initiatives - GP2,30,jan,Completed,Protection,Service delivery/support,C4221
SY07,SY0704,SY070400,C4199,NA,NA,Awareness raising through contact initiatives - GP2,47,jan,Completed,Protection,Service delivery/support,C4199
SY07,SY0703,SY070301,C4130,NA,NA,Legal services - GP6,183,jan,Completed,Protection,Service delivery/support,C4130
SY07,SY0700,SY070005,C3947,NA,NA,Other Socio-economic support - GP9,57,jan,Completed,Protection,Service delivery/support,C3947
SY07,SY0700,SY070005,C3947,NA,NA,Other Socio-economic support - GP9,89,jan,Completed,Protection,Service delivery/support,C3947
SY02,SY0200,SY020001,C1022,NA,NA,Other Socio-economic support - GP9,71,jan,Completed,Protection,Service delivery/support,C1022
SY02,SY0200,SY020001,C1022,NA,NA,Other Socio-economic support - GP9,68,jan,Completed,Protection,Service delivery/support,C1022
SY07,SY0704,SY070400,C4199,NA,NA,Awareness raising through contact initiatives - GP2,11,jan,Completed,Protection,Service delivery/support,C4199
SY07,SY0704,SY070400,C4199,NA,NA,Awareness raising through contact initiatives - GP2,246,jan,Completed,Protection,Service delivery/support,C4199
SY07,SY0704,SY070400,C4199,NA,NA,Legal services - GP6,16,jan,Completed,Protection,Service delivery/support,C4199
SY07,SY0704,SY070400,C4199,NA,NA,Legal services - GP6,3,jan,Completed,Protection,Service delivery/support,C4199
SY07,SY0704,SY070400,C4199,NA,NA,Case management and Referrals - GP5,1,jan,Completed,Protection,Service delivery/support,C4199
SY07,SY0704,SY070400,C4199,NA,NA,Case management and Referrals - GP5,9,jan,Completed,Protection,Service delivery/support,C4199
SY07,SY0704,SY070400,C4199,NA,NA,Case management and Referrals - GP5,18,jan,Completed,Protection,Service delivery/support,C4199
SY07,SY0704,SY070400,C4199,NA,NA,Case management and Referrals - GP5,17,jan,Completed,Protection,Service delivery/support,C4199
SY07,SY0704,SY070402,C4252,NA,NA,Awareness raising through contact initiatives - GP2,168,jan,Completed,Protection,Service delivery/support,C4252
SY07,SY0704,SY070402,C4252,NA,NA,Awareness raising through contact initiatives - GP2,8,jan,Completed,Protection,Service delivery/support,C4252
SY07,SY0704,SY070402,C4252,NA,NA,Awareness raising through contact initiatives - GP2,18,jan,Completed,Protection,Service delivery/support,C4252
SY07,SY0704,SY070402,C4252,NA,NA,Legal services - GP6,18,jan,Completed,Protection,Service delivery/support,C4252
SY07,SY0704,SY070402,C4252,NA,NA,Legal services - GP6,2,jan,Completed,Protection,Service delivery/support,C4252
SY07,SY0704,SY070402,C4252,NA,NA,Case management and Referrals - GP5,43,jan,Completed,Protection,Service delivery/support,C4252
SY07,SY0704,SY070402,C4252,NA,NA,Case management and Referrals - GP5,8,jan,Completed,Protection,Service delivery/support,C4252
SY02,SY0203,SY020300,C1366,NA,NA,Awareness raising through contact initiatives - GP2,6,jan,Completed,Protection,Service delivery/support,C1366
SY02,SY0203,SY020300,C1366,NA,NA,Awareness raising through contact initiatives - GP2,225,jan,Completed,Protection,Service delivery/support,C1366
SY02,SY0203,SY020300,C1366,NA,NA,Awareness raising through contact initiatives - GP2,7,jan,Completed,Protection,Service delivery/support,C1366
SY02,SY0203,SY020300,C1366,NA,NA,Legal services - GP6,1,jan,Completed,Protection,Service delivery/support,C1366
SY02,SY0203,SY020300,C1351,NA,NA,Legal services - GP6,7,jan,Completed,Protection,Service delivery/support,C1351
SY02,SY0203,SY020300,C1376,NA,NA,Legal services - GP6,6,jan,Completed,Protection,Service delivery/support,C1376
SY02,SY0203,SY020300,C6333,NA,NA,Legal services - GP6,6,jan,Completed,Protection,Service delivery/support,C6333
SY02,SY0203,SY020300,C1366,NA,NA,Case management and Referrals - GP5,5,jan,Completed,Protection,Service delivery/support,C1366
SY02,SY0203,SY020300,C1366,NA,NA,Case management and Referrals - GP5,10,jan,Completed,Protection,Service delivery/support,C1366
SY02,SY0203,SY020300,C1366,NA,NA,Case management and Referrals - GP5,1,jan,Completed,Protection,Service delivery/support,C1366
SY02,SY0202,SY020200,C1202,NA,NA,Awareness raising through contact initiatives - GP2,128,jan,Completed,Protection,Service delivery/support,C1202
SY02,SY0202,SY020200,C1202,NA,NA,Awareness raising through contact initiatives - GP2,48,jan,Completed,Protection,Service delivery/support,C1202
SY02,SY0202,SY020200,C1202,NA,NA,Legal services - GP6,4,jan,Completed,Protection,Service delivery/support,C1202
SY02,SY0202,SY020200,C8196,CP002257,Shbiran/شابيران,Legal services - GP6,1,jan,Completed,Protection,Service delivery/support,CP002257
SY02,SY0204,SY020401,C1581,NA,NA,Legal services - GP6,1,jan,Completed,Protection,Service delivery/support,C1581
SY02,SY0204,SY020401,C1599,NA,NA,Legal services - GP6,1,jan,Completed,Protection,Service delivery/support,C1599
SY02,SY0204,SY020401,C1581,NA,NA,Awareness raising through contact initiatives - GP2,14,jan,Completed,Protection,Service delivery/support,C1581
SY02,SY0202,SY020200,C1202,NA,NA,Case management and Referrals - GP5,22,jan,Completed,Protection,Service delivery/support,C1202
SY02,SY0202,SY020200,C1188,NA,NA,Case management and Referrals - GP5,2,jan,Completed,Protection,Service delivery/support,C1188
SY02,SY0202,SY020200,C1198,NA,NA,Case management and Referrals - GP5,1,jan,Completed,Protection,Service delivery/support,C1198
SY02,SY0202,SY020200,C1213,NA,NA,Case management and Referrals - GP5,1,jan,Completed,Protection,Service delivery/support,C1213
SY02,SY0202,SY020200,C1209,NA,NA,Case management and Referrals - GP5,5,jan,Completed,Protection,Service delivery/support,C1209
SY02,SY0202,SY020200,C1187,NA,NA,Case management and Referrals - GP5,1,jan,Completed,Protection,Service delivery/support,C1187
SY02,SY0204,SY020401,C1581,NA,NA,Case management and Referrals - GP5,2,jan,Completed,Protection,Service delivery/support,C1581
SY02,SY0202,SY020200,C1202,NA,NA,Case management and Referrals - GP5,4,jan,Completed,Protection,Service delivery/support,C1202
SY02,SY0202,SY020200,C1202,NA,NA,Case management and Referrals - GP5,5,jan,Completed,Protection,Service delivery/support,C1202
SY02,SY0202,SY020200,C1211,NA,NA,Case management and Referrals - GP5,1,jan,Completed,Protection,Service delivery/support,C1211
SY02,SY0204,SY020400,C1564,NA,NA,Awareness raising through contact initiatives - GP2,136,jan,Completed,Protection,Service delivery/support,C1564
SY02,SY0204,SY020400,C1564,NA,Al Zeytoun (Al Helal) / الزيتون (الهلال),Awareness raising through contact initiatives - GP2,18,jan,Completed,Protection,Service delivery/support,Al Zeytoun (Al Helal) / الزيتون (الهلال)
