sector,hub,response_modality,implementing_partner,governorate,district,sub_district,location,location_type,community,reporting_month,start_date,end_date,project_status,activity,delivery_modality,cash_conditionality,transfer_value,cash_delivery_mechanism,beneficiaries,families,admin1pcode,admin2pcode,admin3pcode,admin4pcode,new_beneficiaries,total_usd,sub_cluster
NFI,NWS X-B,Syria Cross-Border HLG,588,Idleb,Idleb,Maaret Tamsrin,Kafr Jales,Camp/Settlements,School(Kafr Jales) / المدرسة(كفرجالس),March,2023-03-21T00:00:00Z,2023-03-21T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,175,35,SY07,SY0700,SY070005,C3945,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,588,Idleb,Idleb,Maaret Tamsrin,Kafr Nabi,Camp/Settlements,NA,March,2023-03-23T00:00:00Z,2023-03-23T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,205,41,SY07,SY0700,SY070005,C3948,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,588,Idleb,Idleb,Maaret Tamsrin,Kaftin,Camp/Settlements,Al Sirman / الصرمان,March,2023-03-21T00:00:00Z,2023-03-21T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,820,164,SY07,SY0700,SY070005,C3951,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,588,Idleb,Idleb,Maaret Tamsrin,Kelly,Camp/Settlements,NA,March,2023-03-19T00:00:00Z,2023-03-19T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,275,55,SY07,SY0700,SY070005,C3949,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,588,Idleb,Harim,Dana,Sarmada,Camp/Settlements,Faheel Alez / فحيل العز,March,2023-03-19T00:00:00Z,2023-03-19T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,105,21,SY07,SY0703,SY070301,C4121,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,53,Aleppo,Jebel Saman,Atareb,Tuwama,Camp/Settlements,Urum Al Sughra / أورم الصغرى,March,2023-03-30T00:00:00Z,2023-03-30T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,205,41,SY02,SY0200,SY020001,C1020,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,53,Aleppo,Jebel Saman,Atareb,Tuwama,Camp/Settlements,Al Ezza / العزة,March,2023-03-31T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,285,57,SY02,SY0200,SY020001,C1020,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,550,Idleb,Harim,Dana,Kafr Deryan,Camp/Settlements,Alshahbaa Village/ قرية الشهباء,March,2023-03-01T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Voucher,Unconditional (restricted),150,Paper voucher,1912,437,SY07,SY0703,SY070301,C4132,Yes,65550,nfi
NFI,NWS X-B,Syria Cross-Border HLG,550,Idleb,Harim,Dana,Sarmada,Camp/Settlements,Al Khan / الخان,March,2023-03-01T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Voucher,Unconditional (restricted),150,Paper voucher,398,99,SY07,SY0703,SY070301,C4121,Yes,14850,nfi
NFI,NWS X-B,Syria Cross-Border HLG,550,Idleb,Harim,Dana,Sarmada,Camp/Settlements,Saad bin abi wakkas / سعد بن ابي وقاص,March,2023-03-01T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Voucher,Unconditional (restricted),150,Paper voucher,1912,428,SY07,SY0703,SY070301,C4121,Yes,64200,nfi
NFI,NWS X-B,Syria Cross-Border HLG,550,Idleb,Harim,Dana,Sarmada,Camp/Settlements,Khaled Bin Al Waleed(Sarmada) / خالد بن الوليد(سرمدا),March,2023-03-01T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Voucher,Unconditional (restricted),150,Paper voucher,897,202,SY07,SY0703,SY070301,C4121,Yes,30300,nfi
NFI,NWS X-B,Syria Cross-Border HLG,550,Idleb,Harim,Dana,Kafr Deryan,Camp/Settlements,Kafr Deryan Janobi / كفر دريان جنوبي,March,2023-03-01T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Voucher,Unconditional (restricted),150,Paper voucher,1846,380,SY07,SY0703,SY070301,C4132,Yes,57000,nfi
NFI,NWS X-B,Syria Cross-Border HLG,550,Idleb,Harim,Dana,Sarmada,Camp/Settlements,Alwasitah / الوسيطه,March,2023-03-01T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Voucher,Unconditional (restricted),150,Paper voucher,1549,310,SY07,SY0703,SY070301,C4121,Yes,46500,nfi
NFI,NWS X-B,Syria Cross-Border HLG,550,Idleb,Harim,Dana,Sarmada,Camp/Settlements,New Alfaqiea / الفقيع الجديد,March,2023-03-01T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Voucher,Unconditional (restricted),150,Paper voucher,1674,368,SY07,SY0703,SY070301,C4121,Yes,55200,nfi
NFI,NWS X-B,Syria Cross-Border HLG,550,Idleb,Harim,Dana,Sarmada,Camp/Settlements,Kukabah / كوكبة,March,2023-03-01T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Voucher,Unconditional (restricted),150,Paper voucher,1228,280,SY07,SY0703,SY070301,C4121,Yes,42000,nfi
NFI,NWS X-B,Syria Cross-Border HLG,550,Idleb,Harim,Dana,Sarmada,Camp/Settlements,Al Diaa 2 / الضياء 2,March,2023-03-01T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Voucher,Unconditional (restricted),150,Paper voucher,2677,605,SY07,SY0703,SY070301,C4121,Yes,90750,nfi
NFI,NWS X-B,Syria Cross-Border HLG,550,Idleb,Harim,Dana,Sarmada,Camp/Settlements,Al Mawada / المودة,March,2023-03-01T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Voucher,Unconditional (restricted),150,Paper voucher,1183,263,SY07,SY0703,SY070301,C4121,Yes,39450,nfi
NFI,NWS X-B,Syria Cross-Border HLG,550,Idleb,Harim,Dana,Sarmada,Camp/Settlements,Al Othmanyah / العثمانية,March,2023-03-01T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Voucher,Unconditional (restricted),150,Paper voucher,949,199,SY07,SY0703,SY070301,C4121,Yes,29850,nfi
NFI,NWS X-B,Syria Cross-Border HLG,550,Idleb,Harim,Dana,Sarmada,Camp/Settlements,Al Gadakah / الغدقة,March,2023-03-01T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Voucher,Unconditional (restricted),150,Paper voucher,1044,227,SY07,SY0703,SY070301,C4121,Yes,34050,nfi
NFI,NWS X-B,Syria Cross-Border HLG,37,Aleppo,Afrin,Jandairis,Jandairis,Town/Community/Neighborhood,NA,March,2023-03-25T00:00:00Z,2023-03-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind/ service,NA,NA,NA,1731,369,SY02,SY0203,SY020302,C1426,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,37,Aleppo,Afrin,Afrin,Afrin (Afrin),Town/Community/Neighborhood,NA,March,2023-03-25T00:00:00Z,2023-03-30T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind/ service,NA,NA,NA,3194,631,SY02,SY0203,SY020300,C1366,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Abdulbaset Al Sarout / عبد الباسط الساروت,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,52,11,SY07,SY0703,SY070301,C4130,Yes,1650,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Abi Al Fidaa / أبي الفداء,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,619,117,SY07,SY0703,SY070301,C4130,Yes,17550,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Ahl Al Wafa / أهل الوفاء,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,251,43,SY07,SY0703,SY070301,C4130,Yes,6450,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Adham / الادهم,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,405,79,SY07,SY0703,SY070301,C4130,Yes,11850,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Ali / العلي,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,262,49,SY07,SY0703,SY070301,C4130,Yes,7350,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Amal / الأمل,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,109,20,SY07,SY0703,SY070301,C4130,Yes,3000,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Amana / الأمانة,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,496,82,SY07,SY0703,SY070301,C4130,Yes,12300,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Andalus / الأندلس,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,253,46,SY07,SY0703,SY070301,C4130,Yes,6900,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Anfal / الأنفال,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,155,25,SY07,SY0703,SY070301,C4130,Yes,3750,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Ansar sector 1 / الأنصار 1,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,433,79,SY07,SY0703,SY070301,C4130,Yes,11850,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Arabiya / العربية,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,179,37,SY07,SY0703,SY070301,C4130,Yes,5550,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Arabiya1 / العربية 1,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,236,49,SY07,SY0703,SY070301,C4130,Yes,7350,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Bara' / البراء,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,121,28,SY07,SY0703,SY070301,C4130,Yes,4200,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Bayan / البيان,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,290,56,SY07,SY0703,SY070301,C4130,Yes,8400,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Ber Wa Al Taqwaa / البر والتقوى,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,138,27,SY07,SY0703,SY070301,C4130,Yes,4050,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Ikhlas(Atma) / الإخلاص(أطمة),March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,128,29,SY07,SY0703,SY070301,C4130,Yes,4350,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Ekhlas Lellah / الإخلاص لله,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,304,54,SY07,SY0703,SY070301,C4130,Yes,8100,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Ethad / الاتحاد,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,247,52,SY07,SY0703,SY070301,C4130,Yes,7800,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Ethar / الإيثار,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,259,56,SY07,SY0703,SY070301,C4130,Yes,8400,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Fadel / الفضل,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,37,10,SY07,SY0703,SY070301,C4130,Yes,1500,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Farouk Omar / الفاروق عمر,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,191,37,SY07,SY0703,SY070301,C4130,Yes,5550,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Fath Al Mobeen / الفتح المبين,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,116,25,SY07,SY0703,SY070301,C4130,Yes,3750,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Fokaraa wa Al Mohtajeen / الفقراء والمحتاجين,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,241,53,SY07,SY0703,SY070301,C4130,Yes,7950,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Forkan / الفرقان,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,154,30,SY07,SY0703,SY070301,C4130,Yes,4500,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Gaith / الغيث,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,76,17,SY07,SY0703,SY070301,C4130,Yes,2550,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Hadeel / الهديل,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,287,68,SY07,SY0703,SY070301,C4130,Yes,10200,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Hamza / الحمزة,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,215,47,SY07,SY0703,SY070301,C4130,Yes,7050,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Haneen / الحنين,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,155,34,SY07,SY0703,SY070301,C4130,Yes,5100,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Hassoun / الحسون,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,81,18,SY07,SY0703,SY070301,C4130,Yes,2700,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Hiba / الهبة,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,221,47,SY07,SY0703,SY070301,C4130,Yes,7050,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Jabin / الجبين,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,146,29,SY07,SY0703,SY070301,C4130,Yes,4350,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Jazeera / الجزيرة,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,439,73,SY07,SY0703,SY070301,C4130,Yes,10950,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Khalil / الخليل,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,924,181,SY07,SY0703,SY070301,C4130,Yes,27150,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Majed / الماجد,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,518,89,SY07,SY0703,SY070301,C4130,Yes,13350,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Majed Sector 1 / المجد 1,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,242,47,SY07,SY0703,SY070301,C4130,Yes,7050,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Majed Sector 2 / المجد 2,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,258,45,SY07,SY0703,SY070301,C4130,Yes,6750,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Majed Sector 3 / المجد 3,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,340,65,SY07,SY0703,SY070301,C4130,Yes,9750,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Mountaser / المنتصر,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,222,45,SY07,SY0703,SY070301,C4130,Yes,6750,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Nada / الندى,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,113,23,SY07,SY0703,SY070301,C4130,Yes,3450,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Omar / العمر,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,325,68,SY07,SY0703,SY070301,C4130,Yes,10200,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Raghad / الرغد,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,305,57,SY07,SY0703,SY070301,C4130,Yes,8550,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Rahil / الرحيل,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,440,81,SY07,SY0703,SY070301,C4130,Yes,12150,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Rahma / الرحمة,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,265,52,SY07,SY0703,SY070301,C4130,Yes,7800,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Reef Alshemali / الريف الشمالي,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,486,101,SY07,SY0703,SY070301,C4130,Yes,15150,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Resala / الرسالة,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,190,37,SY07,SY0703,SY070301,C4130,Yes,5550,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Takaful / التكافل,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,595,121,SY07,SY0703,SY070301,C4130,Yes,18150,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Tanmia / التنمية,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,181,38,SY07,SY0703,SY070301,C4130,Yes,5700,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Wafaa / الوفاء,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,401,88,SY07,SY0703,SY070301,C4130,Yes,13200,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Wahdah / الوحدة,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,66,14,SY07,SY0703,SY070301,C4130,Yes,2100,nfi
NFI,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Yamama / اليمامة,March,2023-03-06T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,171,34,SY07,SY0703,SY070301,C4130,Yes,5100,nfi
